video_id,summary,category,keywords,creator_demographic,sentiment,tone,threatening_content,self_harm
7309512164870491435,"The video appears to be a segment from a political debate or discussion, likely during a town hall event. The dialogue revolves around a hypothetical question posed to a candidate regarding their intentions to abuse power, break the law, or use the government against individuals if re-elected. The candidate responds defensively, denying any intent to abuse power but qualifying their statement with 'except for day one.' This exception is clarified as referring to closing the border and drilling for oil, which the candidate insists are not acts of retribution but necessary actions. The conversation then shifts to a critique of Donald Trump, mentioning his public statements about weaponizing the Justice Department against his enemies. The tone is confrontational, with the interviewer pressing the candidate on their promises and the potential for political retaliation.",Politics,"election, re-elected president, abuse power, break the law, government, retribution, border, drilling, Justice Department, Donald Trump, enemies, town hall",Unknown,Negative,Intense,No,
7293239332167617834,"The video features a person speaking directly to the camera in a casual indoor setting. The individual discusses the dilemma of boycotting Starbucks due to allegations of funding a genocide while expressing a personal desire for a Frappuccino. The tone is light-hearted and apologetic, acknowledging the contradiction between their ethical stance and their craving. There is no background music, and the focus remains on the speaker's monologue.",Entertainment & Shows,"Starbucks, boycott, genocide, Frappuccino, ethical dilemma, apology","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7354415572626509099,"The video discusses the effects of earthquakes on the eastern side of the United States, specifically focusing on a recent earthquake with a magnitude of 4.8 near Lebanon, New Jersey. It explains how the denser and older crust in this region allows earthquakes to be felt over a larger area and cause more widespread damage compared to areas like California. The video mentions an emergency alert sent to residents in the New York City area and highlights the vulnerability of older buildings in New York City, particularly those constructed with unreinforced masonry. It references the 2011 Virginia earthquake that affected structures in Red Hook, Brooklyn, and notes that New York City only began considering seismic factors in its building codes in the mid-1990s. The video also touches on disruptions at airports and transit systems due to inspections and evacuations, as well as school closures. Finally, it mentions that the last significant earthquake with its epicenter within New York City occurred in 1884.",News,"earthquake, New Jersey, United States, crust, density, Shake map, USGS, emergency alert, New York City, unreinforced masonry, Red Hook, Brooklyn, building code, seismic considerations, airports, inspections, evacuations, school closures, 1884","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7378608951975349536,"The video appears to be a humorous or satirical piece, as it incorrectly announces 'England' as the winner of Super Bowl XXIV, which is a football (soccer) reference rather than the American football event. The repetitive 'Thank you very much' suggests a comedic or mocking tone, likely poking fun at sports broadcasting traditions or unexpected announcements. The black screen with white text ('ENGLAND WIN GOALKEEPER AND') adds to the absurdity, indicating a mismatch between the announcement and reality.",Comedy,"Super Bowl, England, Goalkeeper, Winners, Thank you very much","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Sarcastic,No,
7311332422077975840,"The video depicts a humorous scene involving a misunderstanding at a toy store. An older woman is being accused by a police officer of attempting to rob a child of a present. The woman explains that she was merely trying to buy a gift for her grandson, who had requested it. The situation escalates when the child's father arrives, revealing that the woman is actually the child's grandmother. The officer, realizing the error, apologizes and arrests the woman anyway, claiming she tried to steal the present. The woman pleads with the officer not to spend Christmas in jail, leading to a comedic resolution.",Comedy,"toy store, present, grandkid, Christmas, arrest, misunderstanding, police officer, grandmother, grandson, gift, jail","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Cheerful,No,
7309293532467039531,"The video discusses a political topic involving financial transactions related to Hunter Biden and James Comer. It mentions three checks totaling less than $5,000, which are described as a 'new smoking gun' by James Comer. However, the speaker points out that these checks were already known about since 2022 and were used to pay for a truck that Hunter Biden was reimbursing his father for. Additionally, the video references a $40,000 check from Joe Biden to his sister-in-law, which has been publicly disclosed. The speaker contrasts this with James Comer's payments of over $200,000 to his family members. The overall tone suggests skepticism towards the political innuendo and emphasizes that the 78-page report does not contain any new evidence against the president.",Politics,"Hunter Biden, James Comer, checks, reimbursement, truck, sister-in-law, political innuendo, 78-page report, president, political debate",Unknown,Negative,Intense,No,
7364542326959574314,"The video appears to be a short clip featuring a person speaking directly to the camera. The speaker expresses strong affection, stating 'I want you the greatest thing to ever exist,' followed by repeated affirmations of care ('I care, I care, I care'). The tone is passionate and emotional, suggesting a personal or romantic context. There is no visible background or additional visual context provided, keeping the focus entirely on the spoken words.",Entertainment & Shows,"affection, care, greatest, exist, passion, emotional","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,Neutral,
7379475961139547398,"The video shows a person singing 'Happy Birthday' to themselves in a casual indoor setting. The individual appears relaxed and is wearing a dark-colored outfit. The background is simple, suggesting a personal or home environment. The lyrics are repeated twice, indicating a lighthearted and self-celebratory moment.",Entertainment & Shows,"birthday, celebration, self-celebration, indoor, casual, singing","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,Neutral,
7372186670273137952,"The video consists entirely of black frames with no visible content or action. There is no dialogue, background music, or any discernible visual elements. The only audio present is a voice-over saying 'Thank you. We'll be right back.' twice.",Unknown,"black frames, no content, voice-over, thank you, we'll be right back",Unknown,Neutral,Neutral,No,
7282317561864260897,"The video features a dark, moody atmosphere with a focus on the song 'Riders on the Storm' by The Doors. The lyrics displayed on the screen emphasize themes of fate and the inevitability of life's challenges, as indicated by lines like 'Into this house we're born / Into this world we're thrown.' The visual elements are minimal, with a black background and white text, creating a stark contrast that enhances the somber mood of the song. There are no visible characters, settings, or additional elements beyond the text and the accompanying music. The tone is reflective and introspective, aligning with the song's melancholic nature.","Music, Singing, & Dancing","Riders on the storm, The Doors, lyrics, fate, inevitability, house, world, born, thrown","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Melancholic,No,
7348934489122327841,"The video features a scene from a peace demonstration (Friedensdemo) where various groups, including leftists, rightists, conspiracy theorists, Putin supporters, and ordinary people, have gathered. The speaker, identified as the 'Show-Friedensbotschafter,' emphasizes the diverse attendance and the seriousness of the event. The conversation includes questions about territorial concessions for peace in Ukraine, with responses indicating skepticism about complex geopolitical matters. The dialogue suggests a mix of earnest discussions and light-hearted interactions among attendees, including a reference to someone named Juhl being present.",Politics,"Sarah Wagenknecht, Friedensdemo, Linke, Rechte, Verschwörungstheoretiker, Putin-Freunde, normale Leute, Schwaben, AfD-Mitglied, Frieden, Ukraine, Territorium, Geopolitik, ZDF",Unknown,Neutral,Neutral,No,
7299554274827046187,"The video is a passionate defense of Palestinian identity and history, presented by a young man named Hamza. He addresses misconceptions about the existence of Palestine before 1948, emphasizing that the region had distinct cultural, ethnic, and historical identities, including the ancient Philistines. Hamza discusses historical figures like Zahir al-Humar, who led a successful nationalist movement, and the Great Palestinian Revolt against the British in 1936. He refutes claims that Palestine was never recognized, pointing out that the British divided the land into Mandatory Palestine and promised self-determination to the Palestinians. Hamza also challenges the notion that the issue is religious, asserting that his claim to Palestine is based on ancestry and indigenous rights rather than faith. He criticizes attempts to erase Palestinian history and concludes by calling for justice and freedom for Palestine, referencing works by Ilan Pape and Edward Said.",Politics,"Palestine, Israel, 1948, Palestinian Identity, Ottoman Empire, Greater Syria, Philistines, Zahir al-Humar, Great Palestinian Revolt, Mandatory Palestine, British Empire, Self-Determination, Indigenous Rights, Ancestry, Displacement, Cultural Identity, History, Nationalism, Colonialism, Edward Said, Ilan Pape","Age: 20, Gender: Male, Geographic Location: Unknown",Negative,Intense,No,
7380810864477130016,"The video consists of a series of black frames with no visible content. The audio transcript contains a short sequence of exclamation-like phrases, indicating surprise or urgency. The lack of visual content makes it impossible to determine any specific context, setting, or action taking place.",Unknown,"Hello, Huh, Oh my god, Stop the car","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7346779567639498026,"The video appears to be a musical performance or a lyric-based presentation. The audio transcript contains poetic and emotional lyrics that evoke themes of care, youth, boldness, and the need for support. The repeated phrases 'Lock is, fire a gun' suggest a rhythmic or repetitive element, possibly indicating a song with a strong beat or chorus. The overall tone of the lyrics conveys a sense of vulnerability and longing, emphasizing the need for companionship and support during challenging times.","Music, Singing, & Dancing","care, night, warm, bold, young, wind, blow, hold on, let go, lock is, fire a gun, lean on, need, somebody","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7366140924629470496,"The video discusses the viral fame of Mona Patel, a mystery woman who gained attention at the Met Gala due to her stunning beauty and an impressive dress featuring mechanical moving butterflies. The video explains that despite her glamorous appearance, many people were unaware of her identity. It reveals that Mona Patel is an Indian businesswoman and philanthropist who moved to the U.S. to pursue higher education and build a successful business empire. As the CEO of the non-profit 'Couture for Cause,' she uses her influence in the fashion industry to raise funds for educational and healthcare opportunities for aspiring fashion professionals in developing countries. The video highlights her wealth, charitable work, and the reason behind her presence at the event.",Entertainment & Shows,"Mona Patel, Met Gala, viral, stunning dress, mechanical butterflies, Indian businesswoman, philanthropist, Couture for Cause, fashion industry, charity, education, healthcare, developing countries","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Enthusiastic,No,
7312875354220285215,"The video discusses a political statement made by Donald Trump at an event in Coralville, Iowa, where he warned about a potential economic depression if President Joe Biden were re-elected. The video contrasts this statement with the reality of the stock market hitting a record high, with the Dow Jones Industrial Average closing above 37,000 for the first time. The narrator sarcastically points out the inconsistency in Trump's statements, noting that during his presidency, he celebrated when the Dow Jones surpassed $30,000 but now predicts a depression. The video highlights positive economic indicators such as low unemployment (3.7%), reduced inflation (3.1%), and lower gas prices ($3.10 per gallon), while criticizing Trump's claims about a looming depression under Biden's leadership.",Politics,"Trump, Biden, Coralville, Iowa, U.S. economy, depression, Dow Jones Industrial Average, unemployment, inflation, gas prices, political warning, economic indicators","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Sarcastic,No,
7309888375023045931,"The video discusses Speaker of the House Mike Johnson's decision to allocate taxpayer funds to hire staff for blurring the faces of participants involved in the January 6th insurrection at the U.S. Capitol. The speaker criticizes this action, stating that it is intended to shield these individuals from prosecution by the Department of Justice (DOJ), despite the DOJ already possessing unedited footage. The video portrays Johnson's move as an admission of complicity in the insurrection and accuses him of making taxpayers complicit as well. The tone is accusatory and emphasizes outrage, suggesting that this action supports claims of an 'inside job' involving government officials.",Politics,"January 6th insurrection, Speaker of the House, Mike Johnson, Department of Justice, DOJ, taxpayer dollars, blurring faces, complicity, prosecution, inside job","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Anger,No,
7358143601869671685,"The video appears to be a musical piece featuring a romantic theme. The lyrics suggest themes of love being vast and ever-changing, with references to 'an ocean,' 'endless and so deep,' and 'always in motion.' The speaker expresses optimism about love growing without pain or sorrow, indicating a hopeful and positive outlook. The phrase 'When you take me in your arms, you can break me with your heart' adds a layer of vulnerability and emotional depth, suggesting a deep connection and potential heartache. The overall tone is reflective and sentimental, focusing on the complexities and beauty of love.","Music, Singing, & Dancing","love, ocean, endless, motion, tomorrow, grow, pain, sorrow, arms, heart",Unknown,Positive,Melancholic,No,
7317764806767922475,"The video depicts a playful and lighthearted scene involving two individuals interacting with a makeshift ice rink. One person expresses excitement and readiness to hop in, while the other humorously notes their inability to do so due to physical restrictions. The setting appears to be outdoors during winter, with visible snow and a homemade ice rink. The individuals enjoy the experience, commenting on how the ice feels good on their feet and providing a sense of relief from the cold snow. There is a humorous tone throughout, with references to popular fast-food chains and their ice machines, suggesting a DIY approach to creating the ice rink.",Entertainment & Shows,"winter wonderland, ice rink, snow, feet, thawing, chick-fil-a, sonic, ice maker, Christmas, DIY","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,Neutral,
7395290316569382174,"The video contains a short audio clip with no visible content. The audio features a single sentence: 'I've learned to surprise. So I need to go into my room.' There are no visual elements, background music, or identifiable individuals present. The tone of the voice suggests a casual and possibly humorous or light-hearted intent.",Daily Life,"surprise, room, learn",Unknown,Neutral,Neutral,No,
7283816318883679531,"The video discusses various challenges faced by teachers in 2023. It highlights unexpected meetings that disrupt schedules, students' lack of basic digital skills despite growing up with technology, overstimulated classroom environments, and high rates of student non-compliance with assignments. The speaker shares personal anecdotes, such as students struggling to use Google effectively and a significant number of students failing to submit assignments, emphasizing the difficulties and frustrations of modern teaching.",Education,"teaching, 2023, meetings, technology, googling, overstimulated classrooms, non-compliance, assignments, students, challenges","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Frustrated,No,
7314163714402340102,"The video appears to be a closing segment of a video, likely from a vlog or informational content, where the speaker expresses gratitude to the viewers for watching. There are no visible elements or additional context provided beyond the audio, indicating the end of the video content.",People & Blogs,"Thanks, Watching","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Neutral,No,
7385499788764040481,"The video depicts a humorous scene where Sandra, who works at a company dealing with liquid nitrogen, wants a cold Kinder chocolate bar. Her coworkers humorously suggest using liquid nitrogen to chill it. Despite warnings, they proceed, showing the extreme cold by submerging the bar in liquid nitrogen. The bar shatters upon being removed, demonstrating the intense cold. The scene is lighthearted and playful, with a focus on the exaggerated reaction to the freezing temperatures.",Comedy,"Deutschland, Sandra, Kinderriegel, Flüssigsteckstoff, minus 195,8 Grad, sackenkalt, zerbricht, dampft, Mahlzeit","Age Range: Unknown, Gender: Unknown, Geographic Location: Germany (based on language)",Positive,Cheerful,No,
7343605850105318658,"The video consists entirely of a black screen with no visible content or action taking place. There is no dialogue, text, or imagery to analyze. The only audio present is a continuous piano melody, which plays throughout the duration of the video. The piano music is soft and repetitive, creating a calm and somewhat melancholic atmosphere.","Music, Singing, & Dancing","piano, melody, music, black screen, calm, repetitive","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Melancholic,No,
7386641138611981601,"The video features a person singing a repetitive phrase in Spanish: 'Rosa que linda es,' which translates to 'Rose how beautiful you are.' The singer appears to be in a dimly lit environment, possibly indoors, with minimal background details visible. The focus is primarily on the vocal performance, and there are no significant visual elements or actions apart from the singing. The tone of the voice suggests a calm and melodic delivery, likely aiming for a soothing or romantic effect.","Music, Singing, & Dancing","Rosa, linda, Spanish, singing, melody, romantic","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7223384947938053418,"The video discusses the reputation of nine-banded armadillos, particularly those found in the American South, and their association with carrying leprosy. It explains that while leprosy is an ancient disease, it is now highly curable and weak, thriving at temperatures around 90 degrees, which matches the armadillos' average body temperature. Approximately 20% of Gulf Coast nine-banded armadillos are estimated to carry leprosy, but the risk of transmission to humans is extremely low, less than 10%. The video also mentions that these armadillos are known for digging in yards, eating insects, and frequently being hit by cars.",Education,"armadillos, nine-banded armadillo, American South, leprosy, ancient disease, curable, body temperature, Gulf Coast, transmission risk, digging, eating bugs, road accidents","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7349023065575083306,"The video appears to be a news segment discussing a situation involving Jewish women in Germany who are being evicted from their apartments due to anti-Semitic incidents. The text overlay indicates that these women are facing eviction after experiencing harassment and violence. The audio includes a voice saying, 'Hör auf zu brüllen!' (Stop shouting!) and expressing disapproval of conflating democracy with loud shouting. The context suggests a focus on discrimination and human rights issues.","News, Politics","Germany, Jewish women, eviction, anti-Semitism, harassment, violence, democracy, shouting, discrimination, human rights","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Anger,Yes,
7367380929913900320,"The video appears to be a black screen with no visible content or action taking place. The audio transcript contains a snippet of a song lyric, 'There's no right way / So I fall in love just a little, oh little bit,' suggesting a musical or romantic theme. No political or news-related content is discernible.","Music, Singing, & Dancing","love, fall in love, little bit, lyrics, music","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7371461402030034218,"The video features a speaker expressing strong opposition to Jewish individuals voting for Joe Biden. The speaker criticizes Biden, labeling him as a 'known anti-Semite' and mentions his association with anti-Semitic individuals. The speaker further emphasizes their disapproval by referencing Biden's controversial statement regarding the Charlottesville incident, where he suggested there were 'good people on both sides.' The tone is confrontational and accusatory, aimed at discouraging support for Biden among Jewish voters.",Politics,"Jewish people, Joe Biden, vote, anti-Semitism, advice, Charlottesville, good people on both sides, political commentary",Unknown,Negative,Anger,No,
7380730540061691178,"The video contains a snippet of a song with lyrics that reference wealth and luxury, mentioning 'Lamborghini truck' and having 'more money than the town.' The tone suggests a boastful or confident attitude, likely aimed at showcasing affluence or success.","Music, Singing, & Dancing","Lamborghini truck, money, town",Unknown,Positive,Enthusiastic,No,
7360919706913525035,"The video discusses a pressing humanitarian situation where a person named Mo, who moved to Germany two months before the war began, is separated from his family in Rafa. The speaker emphasizes that Rafa is currently being invaded, and the last safe areas are under threat. Mo has been campaigning on TikTok to raise awareness and help his family escape, but the process is moving too slowly. The urgency is highlighted as the family cannot wait another night, and they risk being killed if they don't leave soon. The speaker calls for donations and encourages viewers to create videos about Mo's situation to amplify the campaign and reach his goal.",Nonprofits & Activism,"Rafa, invasion, Mo, Germany, war, family separation, TikTok, donations, urgency, humanitarian crisis, safety, political conflict",Unknown,Negative,Intense,Yes,
7306264195475983622,"The video consists of a series of black frames with no visible content or action. The audio transcript repeatedly mentions '롯데월드' (Lotte World), which is a large entertainment complex in South Korea. There are no visual elements, characters, or settings to analyze, and no political or news-related content is present.","Music, Singing, & Dancing","롯데월드, Lotte World","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7372265021042101550,"The speaker shares their positive experiences in Glasgow, Scotland, highlighting the friendliness of the locals compared to Edinburgh. They praise the food scene, particularly mentioning the Mallet Shaw, which they enjoyed immensely. While acknowledging some minor negatives, such as encountering drug users ('tweakers') on the streets, the speaker expresses a strong preference for Scotland over England, emphasizing their fondness for Scottish culture and architecture. The speaker also notes their admiration for Edinburgh's historic architecture but maintains that Glasgow's people were more welcoming.",Travel & Events,"Glasgow, Scotland, Edinburgh, UK, food, Mallet Shaw, tweakers, architecture, friendly, people, travel, experience","Age: Unknown, Gender: Unknown, Geographic Location: UK (based on content)",Positive,Enthusiastic,,Neutral
7276776260431367467,"The video features a monologue delivered by a person claiming to have been an SS colonel under the OSS (Office of Strategic Services) during World War II. The speaker discusses their role in establishing a cover with the Germans and mentions planting dynamite in Hitler and Goebbels's opera box, which they claim led to their demise. The speaker humorously states that the last part about Hitler and Goebbels is 'actually true.' They then list several demands, including receiving a full military pension, the Congressional Medal of Honor for themselves and Operation Kino members, full citizenship, and a property purchase on Nantucket Island as a reward for ending Nazi tyranny. The tone is sarcastic and self-aggrandizing, with the speaker seeking recognition and rewards for their alleged contributions.",Comedy,"SS colonel, OSS, Lieutenant Raine, dynamite, Hitler, Goebbels, opera box, military pension, Congressional Medal of Honor, Operation Kino, full citizenship, Nantucket Island, National Socialist Party, tyranny",Unknown,Neutral,Sarcastic,No,
7326266761773436166,"The video shows a person speaking, likely addressing an audience or participating in a formal event. The speaker appears to be wearing glasses and has short hair. The background is dark, suggesting an indoor setting with controlled lighting. The audio consists of a simple 'Thank you,' indicating the conclusion of a speech or presentation. There are no visible texts or additional visual elements in the frames provided.",People & Blogs,"speech, thank you, formal event, indoor setting","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7373730224879521056,"The video consists of a series of black frames with no visible content or action. The audio transcript contains the phrase 'I'm a tiger I'm a fighter,' which suggests a theme of strength or determination but lacks context due to the absence of visual elements.",Entertainment & Shows,"tiger, fighter, strength, determination","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,,No
7375991768812178720,"The video depicts a humorous phone conversation between Colby Sazerac, representing a staffing and temp agency, and Scott. Colby informs Scott that he has secured a job paying $50 per hour for three weeks, which could potentially become permanent. The job involves working at the county morgue, specifically 'mechanically sucking out the gas from dead people's rear ends' due to issues with corpse flatulence during autopsies. Despite Scott's initial shock and hesitation, Colby convinces him by comparing the task to using a vacuum cleaner, referencing his past experience in the cleaning industry. Eventually, Scott agrees to take the job, only to discover that the entire conversation was a prank orchestrated by his sister Amy, as revealed by Jubal from Brook and Jubal in the morning. The prank highlights the absurdity of the job offer and ends with a lighthearted suggestion to start a business together.",Comedy,"Scott, Colby Sazerac, staffing, temp agency, job, county morgue, fart sucker, flatulence removal, vacuum, prank, Brook and Jubal, Amy","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,No,
7384004708165242144,"The video features a person discussing a Jack Russell Terrier named Mika. The speaker highlights Mika's energetic personality and notes that she is a keen hunter, capable of sniffing out rabbits and other animals. Concerns are raised about Mika's left back leg, which may have been affected during birth or due to some trauma, causing her to lift the leg slightly while walking to alleviate hip discomfort. The speaker also mentions Mika's wide paw pads, advising the owner to keep an eye on them to prevent stones or debris from getting stuck. Additionally, the speaker talks about Mika's ability to sense spirits, suggesting the presence of another Jack Russell's spirit around her.",Pets & Animals,"Jack Russell, Mika, dog, live wire, hunter, paw pads, wide pads, hip area, trauma, spirit, sensing, adorable, loved","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,No,
7149700277782760746,"The video appears to be a dark scene with no visible content or action. The audio transcript contains a phrase in Russian that translates to 'But if you have a headache, ask here. Where is my mind? Where is my mind?' The tone of the voice suggests confusion or distress. There are no visual elements, background music, or identifiable figures present.",Daily Life,"headache, mind, confusion, distress","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Sadness,No,
7374908166175280427,"The video appears to be a musical performance or a music video featuring a singer expressing affection and admiration towards someone referred to as 'she.' The lyrics suggest themes of love, control, and mutual attraction. The singer emphasizes their feelings and admiration for the person they are addressing, using phrases like 'She really the greatest girl,' 'She really my favorite,' and 'I love love being your love.' The tone is romantic and passionate, with the singer attempting to convey their emotions through the song.","Music, Singing, & Dancing","love, admiration, control, mutual attraction, greatest girl, favorite, romantic, passionate","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,,No
7377866805823491371,"The video appears to be a humorous or lighthearted segment where someone is asked a hypothetical question about kissing any woman in the world. The speaker humorously responds by naming their girlfriend, Kaylee, but then clarifies that she doesn't count because they would kiss her anyway. The speaker then jokingly mentions Megan Fox as another choice. The tone is casual and playful, indicating a comedic or entertaining context.",Comedy,"kiss, any woman, Megan Fox, girlfriend, Kaylee, hypothetical question, humor, playful","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,Neutral,
7314367547862781226,"The video appears to be a cooking tutorial or recipe segment focusing on ingredients. The audio repeatedly lists '1 tablespoon of olive oil,' '1 tablespoon of garlic powder,' and '1 tablespoon of ginger powder.' There are no visible visuals, as the frames provided are entirely black, indicating either a lack of footage or a placeholder. The repetitive nature of the audio suggests a focus on ingredient measurements, likely for a recipe preparation process.","Outfit, Style, & Howto","olive oil, garlic powder, ginger powder, tablespoon, recipe, cooking, ingredients",Unknown,Neutral,Neutral,No,
7387743887940390177,"The video features a voice-over discussing interests, specifically asking if the listener is into politics. When the listener responds negatively, the speaker humorously suggests alternative interests like 'Transformers' or 'Pokemon,' ending with a playful insult ('you fucking child'). The tone is light-hearted and sarcastic, aimed at engaging the audience through relatable pop culture references.",Comedy,"politics, Transformers, Pokemon, humor, sarcasm, pop culture","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Sarcastic,No,
7355249683469454634,"The video appears to be a short outro or closing segment, likely from a larger video. It consists of a black screen with white text that reads 'Thanks for watching!' displayed at different timestamps. There is no visible action, characters, or background elements, and the audio simply says 'Thanks for watching!' indicating the end of the content.",People & Blogs,"Thanks, Watching, Outro, Closing","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7297354768928853294,"The video features a person discussing the challenges and successes of a beverage brand called Nectar. The speaker acknowledges the difficulty in maintaining stock levels at HEB stores in Texas, emphasizing the importance of customer feedback through texting to help address the issue. On the positive side, the speaker highlights the consistent purchase of the variety pack and POG flavors, which has increased HEB's confidence in the brand. This confidence is expected to lead to the expansion of the product line and availability in more stores. Additionally, the speaker announces the launch of seven new Buc-ee's test stores, with plans to expand further if sales are successful. The speaker also mentions upcoming events in Texas at the beginning of the year, promising new Nectar flavors and other products, and encourages viewers to join their VIP phone number list for exclusive updates.",Entertainment & Shows,"Texas, HEB, stock, empty shelves, variety pack, POG, confidence, new variety pack, Buc-ee's, test stores, sales, expansion, new flavors, VIP phone number list, events, Nectar","Age: Unknown, Gender: Unknown, Geographic Location: Texas, USA",Positive,Enthusiastic,No,
7361467847190760750,"The video appears to be a musical performance or a lyric video set against a dark, moody backdrop. The lyrics suggest themes of jealousy, mistrust, and betrayal in a romantic relationship. The singer expresses suspicion and frustration over their partner's behavior, particularly when they interact with someone else. The tone is intense and emotional, with the singer accusing their partner of dishonesty and infidelity. The setting seems intimate, possibly in a dimly lit room, which adds to the dramatic and somber mood of the song.","Music, Singing, & Dancing","jealousy, mistrust, betrayal, relationship, infidelity, suspicion, Snapchat, cell phone, city, partner, dishonesty","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Intense,No,
7318033407785569569,"The video explains the origin story of Brabus, a company founded by Mr. Bushman. Initially, Mr. Bushman owned a Porsche 911 Turbo, which he parked in front of his parents' Mercedes shop. His father disapproved of the car, considering it inappropriate for someone from their social class, and insisted that Mr. Bushman sell it and replace it with an S-Class Mercedes. Dissatisfied with the performance and character of the S-Class, Mr. Bushman began tuning it to make it faster and more aggressive. As others noticed his modifications, they requested similar tuning services, leading to the establishment of Brabus. The name 'Brabus' is derived from combining the first three letters of Mr. Bushman's full name, 'Brakman Bushman.'",Autos & Vehicles,"Brabus, Mr. Bushman, Porsche 911 Turbo, Mercedes, S-Class, tuning, car performance, founder, automotive industry","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7323131799310306590,"The video features an interview with Jeff Bezos, the founder and CEO of Amazon.com, conducted in 2000. The conversation revolves around Bezos' journey and the early days of Amazon. The interviewer notes Bezos' distinctive laugh, which is described as unique and noticeable. Bezos shares anecdotes about his parents investing in the company despite the high risk, emphasizing his vision and determination during the early stages of Amazon's development. The video highlights Bezos' success as a billionaire and the growth of Amazon into the largest online retailer, even though it was experiencing financial losses at the time. The setting appears to be professional, likely within Amazon's Seattle headquarters.",Entertainment & Shows,"Jeff Bezos, Amazon, 2000, interview, dot-com, billionaire, World Wide Web, Seattle, e-tailer, Internet, early days, parents, investment, risk, success, financial losses","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7392691382218935583,"The video appears to be a musical or lyrical performance featuring a person singing or rapping. The lyrics suggest themes of personal preferences regarding hair color (blonde and brunette) and material possessions (money and luxury cars). The tone seems casual and possibly humorous, with a focus on self-expression and individuality. There is no indication of political or news-related content in the provided audio transcript.","Music, Singing, & Dancing","Блонды, брюнетки, нашла, встал, бабки, иномарки","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7339981163756490030,"The video features a person expressing frustration and questioning their efforts, indicated by the repeated phrases 'All that work and what did it get me?' and 'Why did I do it?' The tone suggests disappointment or regret over past actions or endeavors. There is no visible background or additional context provided, focusing solely on the spoken words.",Daily Life,"work, effort, frustration, disappointment, regret",Unknown,Negative,Anger,No,
7383363724628725024,"The video consists of a continuous loop of the phrase 'Thank you,' repeated numerous times in a monotonous manner. There are no visible visuals, characters, or background elements, and the audio is consistent throughout. The lack of variation suggests a focus on the repetitive nature of the phrase itself.",Daily Life,"thank you, repetition, loop, monotone, audio-only","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7323689375043243269,"The video consists entirely of 'Outro Music' playing repeatedly without any visual content or dialogue. There are no visible scenes, characters, or actions depicted.",Entertainment & Shows,outro music,Unknown,Neutral,Neutral,No,
